Username,ID,SurveyDate,Level,Wins,VIP,Title,Effect,Pet,Death,GearEquipped,ISO
LuluBbee,1161055829,2024/12/24,71,4987,n,Basic,Halo,Arctic Wolf,Shatter,"Brighteyes's Sparkling Shillelagh | Bauble Detector | Roblox Snowglobe",840
prxncess_trv,166276981,2024/08/02,71,4987,n,Apathetic,White Divergent,,Ghost,"Tennis Racket | Egg Locater | Selfie Stick | Magical Umbrella | Confetti Cannon | April Showers",840
127x972,424875476,2025/03/01,71,4987,y,Nametag,,Arctic Wolf,Cupid's Arrow,"Alpaca Plushie | Berry Sweet Boba | Mega Mallet | Punk Wrist Cuff",036
SillyCookiees,1610561743,2025/01/14,71,4986,n,11th Seasoneer,Bauble Master,Polygonal Snowman,Brick,"Limb Stretching Spell | Protest Sign: Save the Noobs | Staff of Neverending Frost | Ultra-Flat Spray Paint | Snowball Launcher",826
cy6ver,264003282,2024/10/13,71,4986,y,INSOMNIAC,Hearts,Cat,Zero Gravity Ragdoll,"Panda Friend | Disguise Watch | Frying Pan | Alpaca Plushie | Dance Potion | Bacon Frying Pan | Throwing Spork | Otherworldly Sceptre | Flower Feet | Chocolate Milk | Rock It Guitar | Stop Hitting Yourself | Waffle | Clown Bomb | Starfish | Big Flower | Tennis Racket | Red Stratobloxxer | Bunch of Balloons | Spray Paint | Bloxilicious Bubble Gum | Police Badge | Ancient Firecracker | Robo Companion | Bighead Potion | TOMATOES! | Chicken Gun | Director's Clapboard | Squid Launcher | RedBLOX | Saxophone | Bugle | Frost Potion | Chimp Friend | Red Foam Finger | Chameleon Potion | AFK Sign | Magical Umbrella | Anubis Staff | Hot Dog | Paint Grenade | Noob Hot Chocolate | Pest Hammer | Magic Dragon | Science Project: Volcano | Dragonshead Cannon | R-80 | Cymbals | Green Epicsauce | Selfie Stick | Fortune Telling Eight Ball | Inflatable Saxophone | Big Stick | Noise Maker | Cherry Pie | Red Balloon | Giant Ninja Star | Teddy Bloxpin | Drone | Epicsauce | Frosty the Snowfriend | Rolling Pin | The Fiery Sun | Wooden Sword | Confetti Cannon | Protest Sign: Save the Noobs | Mega Mallet | Slushie | Bonk Bat | Ticket Launcher | Protest Sign: Noobs | Basketball | Spinning Robot Helmet | Pom-Poms | BANG! | Ra'k Guitar | Rainbow Fireworks",840
IAntoI,64949550,2025/03/02,71,4985,n,,,,Comic Thwack,"Stop Hitting Yourself | Slush Cannon | Halloween Sparkler | Staff of the Woodlands",124
Xuelai2,776552654,2024/10/13,71,4984,n,Demigod,,Scary Polar Bear,Zero Gravity Ragdoll,"Skeleton Foam Finger | Beast Claws | War Rocks | Clown Gun",840
ihearamelody,441551113,2025/01/23,71,4983,y,Awake,Blueberries,Star Buddy,Mined,"Super Slash Cat Claws | Chimp Friend | Electric Blue | Teddy Bloxpin | Big Flower | R-80 | Otherworldly Sceptre | Caltrops",840
EttelsA,46061282,2024/06/16,71,4983,y,Good,Ethereal Mist,Brilliant Crown,,"Fake C4 | Neon Laser Launcher | Disguise Watch | Blue Throwing Barrel | Alpaca Plushie | Ink Launcher | Megagavel | Saxophone | Epicsauce | Speech Bubble | Winter Snowfall | Ultra-Flat Spray Paint | Green Epicsauce | Dragonshead Cannon | Laser Finger Pointers | Necromancer Staff | Chicken Gun | Ra'k Guitar | Drone",840
fleurrrrxkh,930331609,2024/06/23,71,4983,y,.,Butterflies,Tiny Elephant,Disco,"Bloxilicious Bubble Gum | Basketball | Fake C4 | April Showers | Foam Finger | Blue Throwing Barrel | Compass | Throwing Spork | Egg Locater | Chimp Friend | Taco | Egg Hammer | Slingshot | Hot Dog | Pirate Juice | Bonk Bat | Chocolate Milk | Starblox Latte | Bloxxy Radar | Epicsauce | Moonwalk Potion | Cymbals | Stop Hitting Yourself | Spray Paint | Fortune Telling Eight Ball | Latke | Clown Bomb | Bug Net | Cherry Pie | Marshmallow Chirp | Tambourine | Teddy Bloxpin | Goblet | Face Off Potion | Cowbell | Rolling Pin | BANG! | Watermelon | Ultra-Flat Spray Paint | Green Epicsauce | Moneybag | Ancient Firecracker | R-80 | Flute | Protest Sign: Noobs | RedBLOX | Smore | Bloxiade | Whoopee Cushion | Saxophone | Magical Umbrella",840
0hDies,586126085,2024/05/27,71,4983,n,Superior,Corrupted Aura,Kenny the Koala,Lovely Explosion,"Stop Hitting Yourself | RAIG Table | Staff of Neverending Frost | The Christmas Creep | Egg Locater | Love Hurts Ray Gun | Megagavel | Noob Hot Chocolate | Dragonshead Cannon",840
vaIenes,134946317,2024/12/25,71,4982,n,:-),,,,"Fake C4 | Megagavel | Slingshot | Dragonshead Cannon | Stop Hitting Yourself | Laser Finger Pointers | April Showers | Magical Umbrella",840
rentanyl,148740362,2024/10/04,71,4981,y,Apathetic,,,Terminate,"Carnagecopia",124
bruno80m,3319294748,2024/11/11,71,4980,y,,,,Ascend,"Laser Finger Pointers | Snowball | Frying Pan | Apple Pie | Alpaca Plushie | Compass | Bandit Dog | Ink Launcher | Chocolate Milk | Saxophone | Stop Hitting Yourself | Tambourine | Protest Sign: Egg Hunt Nao | Big Flower | Tennis Racket | Shuriken | Spray Paint | Bacon Frying Pan | Didgeridoo | Witches Brew | RedBLOX | Basketball | Goblet | Neon Laser Launcher | Eggshot | Moneybag | Throwing Barrel | Robo Companion | Slushie | Marching Drum | Latke | Ticket Launcher | Hot Dog | Party Horn | Ancient Firecracker | Drone | Magical Umbrella | Paint Grenade | Taco | Metal Detector | Rolling Pin | Sparkler | Pirate Juice | Pest Hammer | Starblox Latte | Dragonshead Cannon | Eggstaff | Cymbals | Ultra-Flat Spray Paint | Fortune Telling Eight Ball | Inflatable Saxophone | Smore | Silly Guitar | Marshmallow Chirp | Bloxiade | Cherry Pie | Green Epicsauce | Metal Guitar | Red Balloon | The Fiery Sun | Selfie Stick | Nunchucks | Rock It Guitar | Staff of the Woodlands | Bugle | R-80 | Watermelon | Tiger Warrior Club | Police Badge | Rainbow Fireworks",764
o_llieee,421318048,2024/10/18,71,4978,n,Imbecile,,,Disco,"Stop Hitting Yourself | Wooden Sword | R-80 | Flower Feet | Squid Launcher | Saxophone | Staff of the Woodlands",840
intject,3476165950,2025/03/03,71,4978,n,bearface,Vampiric Epic faces,Macaron Mobile,Baublify,"Dance Potion | Skull Gun | Sea Sorcerer Staff | Snowman Gun | Seranok's Golden Chalice of Fame | Tee Shirt Cannon | Jack Frost | Pumpkin Gun | Staff of the Woodlands | Stop Hitting Yourself | Helen The Hiphipapotamus | Metal Guitar | Spook Launcher | Ceramic Potion | Necromancer Staff",784
ddddyytg,1513780030,2024/10/20,71,4978,n,uhhactually,,Hammy the Hamster,Lightning,"Disguise Watch | Megagavel | Clown Gun | TOMATOES! | Soul Lantern",246
N0N4ND00M,1163140263,2024/12/26,71,4977,y,Glimmering,Global Snowglobe,Mini Steel,Baublify,"NoobTube | Clown Gun | Bauble Detector | 2019 Fireworks | 2018 Fireworks | 4th of July Fireworks | Egg Beater | Science Project: Volcano | Snowball Cannon | Present Basket | Bobo the Picnic Bear",752
chiashthea,137975325,2025/01/27,71,4975,n,Noble,Rainbow Sparkles,Earth,Drop Stars,"Halloween Sparkler | Lightblox Jar",608
Ghanamie,4731869079,2024/11/08,71,4973,y,Cold,Confused,Little Kangaroo,Lovely Explosion,"Super Slash Cat Claws | Boomerang | Balloon Sword",250
eucheveria,4506263524,2024/06/04,71,4973,n,,Wisps,Yeti,The Claw,"Alpaca Plushie | Monster Friend | Stop Hitting Yourself | Chick Horde | Flute | Egg Hammer | Torch | Smore | R-80",826
shallowmattcool,115152528,2024/08/01,71,4973,y,,,,Abduct,"Stop Hitting Yourself | Laser Finger Pointers | Otherworldly Sceptre | Soul Lantern | Slush Cannon | Torch | Egg Locater | Metal Detector | Staff of the Woodlands",840
moreltality,3537327275,2025/01/23,71,4973,y,,Floating Flower,,Lightning,"Staff of Neverending Frost | Snowman Gun | Eggshot | Party Horn | Spell Book of Ice Cold Revenge",356
MARSHMEL0DIES,588566366,2024/12/05,71,4973,y,Kawaii,Floating Flower,Jerry the Jellyfish,Balloon,"Laser Finger Pointers | Fake C4 | April Showers | Throwing Barrel | Item of Sentiment | Bacon Frying Pan | Magical Umbrella | Bonk Bat | Pest Hammer | Paint Grenade | Dragonshead Cannon | Discus | Protest Sign: Pro Fake Mustache | Big Flower | Neon Laser Launcher | Skull Gun | 8-Bit Ninja Stars | R-80 | Selfie Stick | Soul Lantern | Metal Guitar | Fire Extinguisher | Necromancer Staff | Stop Hitting Yourself",826
Goldcoolstar10,332724472,2025/02/19,71,4971,n,,,Scorch the Ever Faithful,Drop Coins,"Laser Finger Pointers | Otherworldly Sceptre | Megagavel | Pest Hammer | Saxophone | Stop Hitting Yourself | Chick Horde | Big Flower | Metal Guitar | Magical Umbrella | Didgeridoo",840
x0_709,1750280247,2024/11/26,70,4969,n,,,,Ascend,"Basketball | Foam Finger | Ice Cream | Dance Potion | Item of Sentiment | Monster Friend | Roman Candle | Chimp Friend | Hot Dog | Chocolate Milk | Party Horn | Staff of the Woodlands | Epicsauce | Cymbals | Cake | Hot Chocolate | Fortune Telling Eight Ball | Pumpkin Bucket | Silly Guitar | Marshmallow Chirp | Teddy Bloxpin | Metal Guitar | Wooden Sword | Ancient Firecracker | Ghost Bag | Dragonshead Cannon | Chocolate Bunny | Pizza | Monster Mash | Stop Hitting Yourself | Sign: This Is Epic",124
sunsoo_o,3288223427,2024/12/02,70,4969,n,.,,,Shatter,"Neon Laser Launcher | 4th of July Fireworks | Item of Sentiment | Megagavel | Saxophone | Stop Hitting Yourself | Atmoblaster 777 | Shuriken | Protest Sign: Noobs | Shark Launcher",840
cupecakejam88,357885583,2024/10/13,70,4966,n,Princess,Musical Barrier,Carol the Crab,Shark Attack,"Protest Sign: Pro Fake Mustache | Staff of the Woodlands",840
bIoodlikewine,3465856448,2024/10/30,70,4965,n,Master,Zzzz,Wild Bunny,Gravestone,"Winsome Wizard Wand | Baseball Bat | Neon Laser Launcher | Panda Friend | Spider Flinger | Icicle Cannon | Steampunk Zapper | Carnagecopia | Bacon Frying Pan | Monster Friend | Otherworldly Sceptre | Ink Launcher | Bighead Potion | Chocolate Milk | Throwing Bolts | Stop Hitting Yourself | Breath of Ice | Cake | Dragon Plushie | Bongos | Waffle | Pumpkin Bucket | Halloween Sparkler | Ham Bone | Flowersplosian | Crab Horde | Chick Horde | Big Flower | Ghost Bag | Brighteyes's Sparkling Shillelagh | Touchdown Football | Haunted Pizza | Item of Sentiment | Ghost Potion | Whoopee Cushion | Cursed Mummy Friend | Didgeridoo | Beach Staff | Basketball | Protest Sign: Pro Fake Mustache | Misfortune Cookie | iLift Three | Chocolate Bunny | Hedgehog Friend | Director's Clapboard | Neon Throwing Stars | Ice Cream | TOMATOES! | Game Studio Executive Briefcase | Skeleton Foam Finger | Powerful Paintbrush | Squid Launcher | Confetti Cannon | Ancient Firecracker | Nunchucks | Beach Ball | Metal Guitar | Chimp Friend | Mega Mallet | Magical Umbrella | Hot Dog | Pool Noodle | Anubis Staff | Pest Hammer | Starblox Latte | Pumpkin Gun | Paint Grenade | Fortune Telling Eight Ball | Inflatable Saxophone | Killer Whale Launcher | Skele-tar | Speech Bubble | Piggybank | Cherry Pie | Helen The Hiphipapotamus | Giant Ninja Star | Teddy Bloxpin | Pizza | Goala Cola | Red Balloon | The Fiery Sun | Shade Potion | Spook Launcher | R-80 | Starfish | Soul Lantern | Ticket Launcher | Throwing Spork | Personal Fighter Jets | Shark Launcher | Ra'k Guitar | Shrunken Head",840
Parvdox,134298458,2025/02/23,70,4965,n,,,,Curse,"Otherworldly Sceptre | Staff of the Woodlands | Dragonshead Cannon | Pumpkin Gun",250
vvvinsanity,918059980,2025/02/21,70,4964,n,,,,Zero Gravity Ragdoll,"Pest Hammer",616
cocoviin,673265184,2024/06/14,70,4964,y,Lovely,Zzzz,Curious Monkey,Ragdoll,"Stop Hitting Yourself | Staff of the Woodlands | Ink Launcher | Magical Umbrella | Slurpee | Otherworldly Sceptre | Crab Horde | Saxophone | Squid Launcher",752
Sternchenkuchen,1199207138,2024/11/11,70,4964,n,,Lucky Roll,Unhatched Egg,Drop Stars,"Brighteyes's Sparkling Shillelagh | Egg Locater | Pumpkin Bucket | Christmas Tree Launcher | Soul Lantern | Christmas Tree Lights | Metal Detector | Jack Frost | Slush Cannon | Caltrops",276
Rashgarrom,341205013,2025/02/03,70,4964,n,Suspect,Smoke,,Abduct,"",484
mz852006,208010953,2024/12/05,70,4964,n,Virtual,Lightning Storm,Robot Spider,Explode,"Dragonshead Cannon | RedBLOX | Laser Finger Pointers | Fake C4 | Item of Sentiment | Big Flower | Frost Potion | Stop Hitting Yourself | Chameleon Potion | Soul Lantern | Ticket Launcher | Protest Sign: Noobs | Clown Gun | Drone | BANG! | Pest Hammer | Staff of the Woodlands",840
oshi0070,1274079886,2025/01/05,70,4964,y,Good,,,Zero Gravity Ragdoll,"Megagavel | Chick Horde | Staff of the Woodlands",764
flvksl,2976539492,2024/09/22,70,4963,n,Cool,,,Ghost,"Egg Locater | Disguise Watch",360
joeychillworld,107090582,2024/12/27,70,4962,n,skulls,,Little Python,Lightning,"Haunted Pizza | Otherworldly Sceptre | Ham Bone | TOMATOES! | Snowball Cannon | Magic Dragon | Mega Mallet | The Christmas Creep",840
bubbles23113,145589368,2024/11/27,70,4959,n,Wealthy,,,Abduct,"",840
EmmaGir606,451113030,2024/12/24,70,4959,y,Nametag,Flurry Tree,Snow Fiend,The Claw,"Moneybag | Snowball Cannon | Bauble Detector",840
Jovuu,103487527,2024/09/08,70,4958,n,:-),,Merry Snowflake,Bird of Prey,"Beach Staff | Pinata Bat | Otherworldly Sceptre | Metal Detector | Throwing Barrel | Clown Gun | Metal Guitar | Confetti Cannon | Spray Paint | Hot Chocolate | Staff of the Woodlands",036
CoralineeJhones,603293929,2025/01/08,70,4958,n,.,,Rainbow Phoenix,Freeze,"Stop Hitting Yourself | April Showers | Disguise Watch | Blueberry Pie | Flower Feet | Dragonshead Cannon | Ancient Firecracker | BANG! | Throwing Barrel | Staff of the Woodlands",170
Reset32778439,585161452,2025/01/25,70,4957,n,Cute,Global Snowglobe,Alpaca,Disco,"Cymbals | Disguise Watch | Monster Mash | Tambourine | Dragonshead Cannon | Moneybag | Saxophone",840
crankdatsouljaboy44,34399824,2024/11/21,70,4956,n,Lovely,Love Aura,Hampter,Lovely Explosion,"Basketball | Misfortune Cookie | War Rocks | Panda Friend | Haunted Pizza | Rainbow Fireworks | Alpaca Plushie | EPIC Stamper | Whoopee Cushion | TOMATOES! | Brighteyes's Sparkling Shillelagh | Bandit Dog | Monster Friend | Ink Launcher | Megagavel | Saxophone | Selfie Stick | Cherry Pie | Cake | Fortune Telling Eight Ball | Pumpkin Bucket | Halloween Sparkler | Love Hurts Ray Gun | Giant Ninja Star | Teddy Bloxpin | Big Flower | Sign: This Is Epic | Killer Whale Launcher | Confetti Cannon | Ghost Bag | Egg Hammer | Flute | Protest Sign: Noobs | Starfish | Pom-Poms | Tiger Warrior Club | Cursed Mummy Friend | Zombie Protest Sign",840
eli224412,498521192,2024/07/21,70,4956,n,:-),Prismatic Prism,Rainbow Phoenix,Disperse,"Stop Hitting Yourself | Flower Feet | Laser Finger Pointers | Frost Potion | Taco | Chameleon Potion",032
kittenpaww,208575837,2024/12/05,70,4955,n,.,,Friendly Raccoon,Ragdoll,"Megagavel | Shade Potion | Selfie Stick",840
kitkataddicted,470552717,2025/01/25,70,4955,n,Awake,Flowers,Lost Animal,Ascend,"Halloween Sparkler | R-80 | Sparkler | Liberty Torch",608
kize_tv,267791793,2024/12/17,70,4955,n,,,,Flatten,"Stop Hitting Yourself | Item of Sentiment | Metal Guitar | Snowball Cannon | Otherworldly Sceptre | Dragonshead Cannon | Megagavel | Egg Hammer",076
Azastrol,1005020093,2024/10/11,70,4953,y,Vyrelord,Corrupted Aura,Halrog,Disconnect,"Lollipop Cat | Megagavel | Overseer Teddy | Sakura Parasol",504
MindUrOwn6,5185569361,2025/01/16,70,4953,n,Freaky,Snow Trail,Gentleman Octopus,Skeletonize,"Frosted Santa | Frosty the Snowfriend | Brighteyes's Sparkling Shillelagh | Hedgehog Friend | Snowball Cannon | Chimp Friend | Subspace Debonair Disguise | Science Project: Volcano | Pumpkin Gun | Beast Claws | Noob Pop",840
eggyeys,105722613,2024/07/30,70,4952,n,Kawaii,Love Aura,Bambu the Red Panda,Lovely Explosion,"Stop Hitting Yourself | Basketball | Eggstaff | Panda Friend | Haunted Pizza | Pumpkin Bucket | Halloween Sparkler | Protest Sign: Eggs are for eating | Ice Cream | Badblox Hatchling | Protest Sign: Egg Hunt Nao | Skeleton Foam Finger | Noob Pop | RAIG Table | Monster Friend | Eggshot | iLift Three | Cursed Mummy Friend | Pizza | Chocolate Bunny | Ghost Bag | A Very Special Monster | Ticket Launcher | Teddy Bloxpin | Exploding Heart | Chimp Friend | Flute | Whoopee Cushion | Saxophone | Throwing Spork",840
celestmoon,423494295,2025/02/08,70,4952,n,.,Rainbow Sparkles,,Disco,"",826
needporschemoney,54602686,2025/03/02,70,4951,n,,,Axolotl,Ascend,"Moneybag",840
risyiiii,4026921083,2025/03/06,70,4951,n,,Black flame,,Pop,"Foam Finger | Alpaca Plushie | Snowball Cannon | Bighead Potion | Pest Hammer | Beast Claws | Super Slash Cat Claws | Staff of the Woodlands | Panda Friend | Big Flower",458
Liekyme,2956201662,2024/10/14,70,4951,n,,,,Balloon,"Staff of the Woodlands",360
axpuni,2329459134,2025/01/25,70,4950,n,,,,Curse,"Stop Hitting Yourself | Torch | Bloxxy Radar | Staff of the Woodlands | Pest Hammer",036
Ror0taku,970371233,2025/01/12,70,4949,n,Mythical,,,Zero Gravity Ragdoll,"Noob Pop | Item of Sentiment | Spell Book of Ice Cold Revenge | Stop Hitting Yourself | Snowball Launcher",388
ggmal77,4369426690,2024/09/01,70,4949,n,Overseer,,Lil Obsy,The Claw,"Laser Finger Pointers | Baseball Bat | Annoying Elf | Panda Friend | Frosted Santa | Carnagecopia | Monster Friend | Hedgehog Friend | Otherworldly Sceptre | Slingshot | Epic Popper | Chocolate Milk | Saxophone | Epicsauce | Dragon Plushie | Pumpkin Bucket | Halloween Sparkler | Ham Bone | Protest Sign: Egg Hunt Nao | Santa | Big Flower | Christmas Tree Launcher | Staff of Sparks | Ghost Bag | Bunch of Balloons | Slush Cannon | Cursed Mummy Friend | Witches Brew | RedBLOX | Basketball | Misfortune Cookie | Fire Extinguisher | Chocolate Bunny | TOMATOES! | Skeleton Foam Finger | Squid Launcher | Tom's Beans | Frost Potion | Pizza | Yellow Card | Chameleon Potion | Protest Sign: Touch Grass | Jack Frost | Torch | Pirate Juice | Noob Hot Chocolate | Pest Hammer | Magic Dragon | Paint Grenade | Fortune Telling Eight Ball | Skele-tar | Piggybank | Protest Sign: Eggs are for eating | Frosty the Snowfriend | Bloxiade | Metal Guitar | Rolling Pin | The Fiery Sun | Wooden Sword | Shade Potion | Green Epicsauce | Soul Lantern | 8-Bit Staff | Jingle Bells | Touchdown Football | Snowball | Spider Flinger | Disguise Watch | Frying Pan | Apple Pie | Dance Potion | Compass | The Christmas Creep | Eggshot | Egg Locater | Ink Launcher | Ghost Potion | Stop Hitting Yourself | Cake | A Very Special Monster | Waffle | Bug Net | Staff of Neverending Frost | Goblet | Space Sandwich | The Celebrator | Red Stratobloxxer | Moonwalk Potion | Neon Laser Launcher | Red Balloon | Tambourine | Tennis Racket | Protest Sign: Save the Noobs | Foam Finger | Whoopee Cushion | Bugle | Lightblox Jar | Watermelon | Bloxilicious Bubble Gum | Police Badge | Bighead Potion | Bandit Dog | R-80 | Spray Paint | Noise Maker | Noob Pop | Robo Companion | Ice Cream | Spinning Robot Helmet | Latke | Monster Mash | Flower Feet | Face Off Potion | Shuriken | Red Pirate Juice | Chicken Gun | Hot Dog | Chimp Friend | Bauble Staff | Taco | Metal Detector | Red Foam Finger | Sparkler | Magical Umbrella | Didgeridoo | Magical Horseshoe | Shark Launcher | Pumpkin Gun | Bloxxy Radar | Science Project: Potato | Hot Chocolate | Cymbals | Pinata Bat | Eggstaff | Christmas Cookie | Staff of the Woodlands | Clown Bomb | Lightning Wand | Cherry Pie | Christmas Tree Lights | Haunted Pizza | Teddy Bloxpin | Director's Clapboard | Goala Cola | Roblox Snowglobe | Speech Bubble | Winter Snowfall | EPIC Stamper | Ultra-Flat Spray Paint | Zombie Protest Sign | Ancient Firecracker | Throwing Spork | Cowbell | Flute | Protest Sign: Noobs | Starblox Latte | Epiczza | Pom-Poms | BANG! | Beach Staff | Beach Ball",410
MovingPictqres,357424412,2024/09/10,70,4949,n,Suspect,Ethereal Mist,,Comic Thwack,"Pest Hammer | Squid Launcher",840
denxvil,484195233,2024/10/11,70,4947,n,Superior,Rainbow Sparkles,Round Cat,Zero Gravity Ragdoll,"Otherworldly Sceptre | Megagavel | Ghost Potion | Ghost Bag | Clown Gun | Metal Guitar",643
Alice29051993,3078737136,2024/10/06,70,4946,n,.,Mystic Cloud,Redrune Raider,Vanish,"Shark Launcher | Big Flower | Taco | Pest Hammer | Skele-tar | Speech Bubble",076
HunterRedshade,139818176,2024/09/22,70,4946,n,Neanderthal,,Blue Trooper,Zero Gravity Ragdoll,"Neon Laser Launcher | Frying Pan | Alpaca Plushie | Item of Sentiment | Monster Friend | Hedgehog Friend | Ink Launcher | Slingshot | Epic Popper | Saxophone | Stop Hitting Yourself | Pumpkin Bucket | Director's Clapboard | Tambourine | The Celebrator | Staff of Sparks | Ghost Bag | Zombie Protest Sign | Lucky Harp | RedBLOX | Basketball | Fake C4 | Throwing Barrel | Robo Companion | Noob Pop | TOMATOES! | Marching Drum | Monster Mash | Squid Launcher | Red Pirate Juice | Metal Detector | Pirate Juice | Noob Hot Chocolate | Pest Hammer | Staff of the Woodlands | Science Project: Potato | Cymbals | Pinata Bat | Killer Whale Launcher | Speech Bubble | Shark Launcher | Silly Guitar | Cherry Pie | Misfortune Cookie | Skeleton Foam Finger | Science Project: Volcano | Winter Snowfall | Korblox Deathspeaker's Spell Book | Roblox Snowglobe | Red Balloon | The Fiery Sun | Paint Grenade | Ultra-Flat Spray Paint | Moneybag | Green Epicsauce | Soul Lantern | R-80 | Bugle | Drone | Epiczza | Metal Guitar | Dragonshead Cannon | Bighead Potion | Ghost Potion",124
IlIIllIllIIlIIllIIII,114372474,2024/08/03,70,4945,n,,,,Bird of Prey,"Monster Friend | Misfortune Cookie | Green Epicsauce | Disguise Watch | Throwing Barrel | Protest Sign: Noobs | Clown Gun | Skeleton Foam Finger | Roblox Snowglobe",840
vcIdlx,1706199844,2024/12/02,70,4944,n,Ghostly,Funny Bone,Skeleton Cat,Shatter,"Laser Finger Pointers | Haunted Pizza | Disguise Watch | Dance Potion | Item of Sentiment | Monster Friend | Eggshot | Egg Locater | Otherworldly Sceptre | Ink Launcher | Sign: This Is NOT Epic | Slingshot | Exploding Heart | Epic Popper | Saxophone | Stop Hitting Yourself | Pumpkin Bucket | Halloween Sparkler | Tambourine | Protest Sign: Egg Hunt Nao | Crab Horde | Big Flower | Christmas Tree Launcher | Ghost Bag | Slush Cannon | Whoopee Cushion | Zombie Protest Sign | Witches Brew | Bloxilicious Bubble Gum | Basketball | Misfortune Cookie | Chocolate Bunny | Throwing Barrel | EPIC Stamper | RedBLOX | Starfish | Skeleton Foam Finger | Bighead Potion | Shark Launcher | Monster Mash | Tom's Beans | Clown Bomb | Frost Potion | Pizza | Ticket Launcher | Taco | Metal Detector | Chameleon Potion | Science Project: Potato | Magical Umbrella | Ancient Firecracker | Pest Hammer | Staff of the Woodlands | Dragonshead Cannon | Confetti Cannon | Cymbals | Pinata Bat | Eggstaff | Bauble Staff | Fortune Telling Eight Ball | Christmas Tree Lights | Rolling Pin | Protest Sign: Eggs are for eating | Cherry Pie | Giant Ninja Star | Didgeridoo | R-80 | Green Epicsauce | Metal Guitar | Speech Bubble | Ultra-Flat Spray Paint | Wooden Sword | Selfie Stick | Nunchucks | Face Off Potion | Science Project: Volcano | Soul Lantern | Flute | Protest Sign: Noobs | Throwing Spork | Epiczza | Sign: This Is Epic | Tiger Warrior Club | Ra'k Guitar | Tennis Racket",840
L00seeya,3265143046,2024/05/19,70,4943,y,Elegant,Fairy Wings,Rat,Lovely Explosion,"Pinata Bat | Panda Friend | Ham Bone | Noob Pop | Teddy Bloxpin | Big Flower | Speech Bubble | Hedgehog Friend | Egg Locater | Love Hurts Ray Gun | Party Horn | Protest Sign: Noobs | AFK Sign | Protest Sign: Touch Grass | Slush Cannon | Fortune Telling Eight Ball | Slurpee | Cherry Pie | Pest Hammer | Saxophone | Stop Hitting Yourself",372
mtives,1504618809,2024/12/17,70,4942,y,INSOMNIAC,Funny Bone,,Vanish,"Neon Laser Launcher | Epicsauce | Disguise Watch | Atmoblaster 777 | Moonwalk Potion | Snowball Cannon | Staff of the Woodlands | Staff of Neverending Frost",826
nay_wuwu2,2668256750,2024/11/30,70,4942,y,Nametag,Golden Rays,Brilliant Crown,Lightning,"Annoying Elf | Otherworldly Sceptre | Megagavel | Stop Hitting Yourself | Chick Horde | Clown Gun | April Showers | RC Tank | Flower Feet | Pumpkin Gun | Soul Lantern",484
fleurenic,140236549,2024/12/01,70,4941,y,,Festive Lights Trail,Lost Animal,The Claw,"Vine Staff | Halloween Sparkler | Boba Tea | Pink Coconut Drink | Mega Mallet",840
megapitula2,3746847999,2025/01/18,70,4941,y,,North Star,Tasmanian Devil,Halrog of Prey,"Otherworldly Sceptre | Megagavel | Staff of Neverending Frost | Subspace Debonair Disguise | Science Project: Volcano | Pumpkin Gun | Princess Mischief's Wand",032
TheGreatMermaids,1828889682,2024/04/28,70,4940,y,Celestial,Enlightened,,Big Bunny,"Fireworks | Megagavel | Stitch Bunny | Dance Grenade | Bucket | Summer Fireworks | Silly Guitar | Turkey Leg | Holiday Ham",392
Irathecatgamer19,471688941,2025/02/07,70,4940,n,Cold,Sprinkling Snowflakes,Airborne Bear,Water Drop,"Otherworldly Sceptre | Stop Hitting Yourself | Powerful Paintbrush | Killer Whale Launcher | Ceramic Potion | Drone | Snowball Launcher | Spell Book of Ice Cold Revenge",458
Jen158300,3823419751,2025/02/01,70,4938,y,Idol,Cosmic Trail,Brilliant Crown,Helium Head,"Alpaca Plushie | Dance Potion | Otherworldly Sceptre | Flower Feet | Stop Hitting Yourself | Chick Horde | Rat Plague Summoner | Science Project: Potato | Mega Mallet",702
Cs9j,117113584,2025/01/14,70,4938,n,Ambitious,,,Vanish,"Baseball Bat | Alpaca Plushie | Shark Launcher | Otherworldly Sceptre | Epic Popper | Breath of Ice | Snowman Gun | Gravity Gun | Big Flower | Monster Mash | Snowball Cannon | Bauble Detector | Beach Ball | Anubis Staff | Megaphone | The Midas Glove | Science Project: Potato | Kittypult | Didgeridoo | Killer Whale Launcher | The Fiery Sun | Confetti Cannon | Spook Launcher | Moneybag | Science Project: Volcano | Shade Potion | Game Studio Executive Briefcase | Steampunk Zapper",840
wackojackooooo,256187512,2024/11/02,70,4936,n,INSOMNIAC,,Pink Eye,Curse,"Stop Hitting Yourself | Tom's Beans | Basketball | Disguise Watch | Moonwalk Potion | TOMATOES! | Dance Potion | Monster Mash | Speech Bubble",840
